Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year,Date,Year_minus_2016,Volume,Volume_Litres,Category_ID,Subcategory_Name,Category_Name
8,Alcoholic Drinks,15,1,Total Volume,Farovon OOO PTK,000 litres,2020,2020-12-31,8,"11,63990776",11640,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Veda ZAO,000 litres,2020,2020-12-31,8,"0,263576939",264,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,White Rock Distilleries Inc,000 litres,2020,2020-12-31,8,"0,024392065",24,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Synergya OAO,000 litres,2020,2020-12-31,8,"108,8869103",108887,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Private Label,000 litres,2020,2020-12-31,8,"277,5964122",277596,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Others,000 litres,2020,2020-12-31,8,"8073,323813",8073324,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Diageo Plc,000 litres,2019,2019-12-31,7,"2005,685057",2005685,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Pernod Ricard Groupe,000 litres,2019,2019-12-31,7,"983,2650321",983265,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Hite Jinro Co Ltd,000 litres,2019,2019-12-31,7,"654,0072974",654007,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Thai Beverage PCL,000 litres,2019,2019-12-31,7,"591,6588148",591659,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Suntory Holdings Ltd,000 litres,2019,2019-12-31,7,"424,2458144",424246,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Beijing Shunxin Agriculture Co Ltd,000 litres,2019,2019-12-31,7,"291,0246106",291025,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Allied Blenders & Distillers Pvt Ltd,000 litres,2019,2019-12-31,7,"297,6342151",297634,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Bacardi & Co Ltd,000 litres,2019,2019-12-31,7,"297,6224959",297622,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Lotte Group,000 litres,2019,2019-12-31,7,"266,2025057",266203,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Alliance Global Group Inc,000 litres,2019,2019-12-31,7,"282,1295085",282130,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Russian Standard Corp,000 litres,2019,2019-12-31,7,"204,936037",204936,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,San Miguel Corp,000 litres,2019,2019-12-31,7,"194,1590033",194159,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sazerac Co Inc,000 litres,2019,2019-12-31,7,"182,5262274",182526,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Muhak Co Ltd,000 litres,2019,2019-12-31,7,"210,2536439",210254,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Brown-Forman Corp,000 litres,2019,2019-12-31,7,"198,9592567",198959,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,"Campari Milano SpA, Davide",000 litres,2019,2019-12-31,7,"186,9677037",186968,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sujiu Group,000 litres,2019,2019-12-31,7,"167,3309027",167331,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Luzhou Lao Jiao Co Ltd,000 litres,2019,2019-12-31,7,"190,570042",190570,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Jing Brand Co Ltd,000 litres,2019,2019-12-31,7,"149,1374113",149137,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Tanduay Distillers Inc,000 litres,2019,2019-12-31,7,"139,974261",139974,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sichuan Yibin Wuliangye Distillery Co Ltd,000 litres,2019,2019-12-31,7,"115,4102571",115410,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Radico Khaitan Ltd,000 litres,2019,2019-12-31,7,"136,6264166",136626,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Takara Holdings Inc,000 litres,2019,2019-12-31,7,"124,3720294",124372,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Cia Muller de Bebidas Ltda,000 litres,2019,2019-12-31,7,"116,1625007",116163,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Capital Wine Group Ltd,000 litres,2019,2019-12-31,7,"128,2847748",128285,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,John Distilleries Pvt Ltd,000 litres,2019,2019-12-31,7,"104,3488871",104349,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Stock Spirits Group,000 litres,2019,2019-12-31,7,"112,5487848",112549,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Heaven Hill Distilleries Inc,000 litres,2019,2019-12-31,7,"91,28197706",91282,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Marie Brizard & Roger International SAS,000 litres,2019,2019-12-31,7,"104,4530185",104453,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,William Grant & Sons Ltd,000 litres,2019,2019-12-31,7,"90,51452753",90515,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Kumbokju Co Ltd,000 litres,2019,2019-12-31,7,"103,2650002",103265,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Jagatjit Industries Ltd,000 litres,2019,2019-12-31,7,"98,72176556",98722,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Tatspirtprom OAO,000 litres,2019,2019-12-31,7,"95,07506886",95075,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Kirishima Corp,000 litres,2019,2019-12-31,7,"82,98030201",82980,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Asahi Group Holdings Ltd,000 litres,2019,2019-12-31,7,"87,82068674",87821,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Global Spirits AMG-77 Holding Co,000 litres,2019,2019-12-31,7,"87,08585735",87086,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Constellation Brands Inc,000 litres,2019,2019-12-31,7,"76,85288694",76853,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sanwa Shurui Co Ltd,000 litres,2019,2019-12-31,7,"79,36322604",79363,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sichuan Jian Nan Chun (Group) Co Ltd,000 litres,2019,2019-12-31,7,"82,37177676",82372,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,La Martiniquaise SVS,000 litres,2019,2019-12-31,7,"74,46770031",74468,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Anhui Gujing Group Co Ltd,000 litres,2019,2019-12-31,7,"57,41828018",57418,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,E&J Gallo Winery Inc,000 litres,2019,2019-12-31,7,"64,0714837",64071,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Status Group OOO,000 litres,2019,2019-12-31,7,"139,985512",139986,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Nigeria Distilleries Ltd,000 litres,2019,2019-12-31,7,"70,40045385",70400,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,LVMH MoÃ«t Hennessy Louis Vuitton SA,000 litres,2019,2019-12-31,7,"57,84355685",57844,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Oenon Holdings Inc,000 litres,2019,2019-12-31,7,"69,33088685",69331,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Edrington Group,000 litres,2019,2019-12-31,7,"64,89399196",64894,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,IndÃºstrias Reunidas de Bebidas Tatuzinho / 3 Fazendas Ltda,000 litres,2019,2019-12-31,7,"63,35835255",63358,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Mast-JÃ¤germeister SE,000 litres,2019,2019-12-31,7,"58,83930301",58839,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Engarrafamento PitÃº Ltda,000 litres,2019,2019-12-31,7,"59,09505624",59095,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Intercontinental Distillers Ltd,000 litres,2019,2019-12-31,7,"59,4960972",59496,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Kweichow Moutai Co Ltd,000 litres,2019,2019-12-31,7,"25,68763782",25688,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Shaanxi Xifeng Liquor Co Ltd,000 litres,2019,2019-12-31,7,"50,89993607",50900,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Distell Group Ltd,000 litres,2019,2019-12-31,7,"51,63273106",51633,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Fenjiu Group,000 litres,2019,2019-12-31,7,"34,74911042",34749,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,"Fifth Generation, Inc",000 litres,2019,2019-12-31,7,"25,4329097",25433,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Hebei Hengshui Laobaigan Liquor Co Ltd,000 litres,2019,2019-12-31,7,"40,28530062",40285,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Mohan Meakin Ltd,000 litres,2019,2019-12-31,7,"46,01552524",46016,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Bayadera Holding TOV,000 litres,2019,2019-12-31,7,"56,14414603",56144,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Distilleries Co of Sri Lanka Plc,000 litres,2019,2019-12-31,7,"51,96935438",51969,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Shandong JingZhi Distillery Co Ltd,000 litres,2019,2019-12-31,7,"48,06147198",48061,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,DestilerÃ­as Unidas SA,000 litres,2019,2019-12-31,7,"1,592300578",1592,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Bohae Brewery Co Ltd,000 litres,2019,2019-12-31,7,"58,83115905",58831,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,RÃ©my Cointreau Group,000 litres,2019,2019-12-31,7,"41,54769975",41548,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Alkogolnaya Sibirskaya Gruppa OOO,000 litres,2019,2019-12-31,7,"41,50971043",41510,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Herman Jansen Beverages Nederland BV,000 litres,2019,2019-12-31,7,"39,45070931",39451,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Nemiroff UVK,000 litres,2019,2019-12-31,7,"49,03536486",49035,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Guangdong Jiujiang Distillery Co Ltd,000 litres,2019,2019-12-31,7,"38,50888919",38509,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Yantai Changyu Group Co Ltd,000 litres,2019,2019-12-31,7,"37,04716871",37047,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Bashspirt OAO,000 litres,2019,2019-12-31,7,"26,44146029",26441,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,SPI Group,000 litres,2019,2019-12-31,7,"32,78382495",32784,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Anhui Yingjia Distillery Co Ltd,000 litres,2019,2019-12-31,7,"38,81574308",38816,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,"Branca Distillerie Srl, Flli",000 litres,2019,2019-12-31,7,"40,38300915",40383,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,V V Food & Beverage Co Ltd,000 litres,2019,2019-12-31,7,"59,67577054",59676,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Afsar Co Ltd SP OOO,000 litres,2019,2019-12-31,7,"34,14192035",34142,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Daesun Distilling Co Ltd,000 litres,2019,2019-12-31,7,"41,80000113",41800,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Amrut Distilleries Pvt Ltd,000 litres,2019,2019-12-31,7,"32,53417178",32534,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,GK Kristall-Lefortovo OOO,000 litres,2019,2019-12-31,7,"25,82650118",25827,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,FÃ¡brica de Licores y Alcoholes de Antioquia,000 litres,2019,2019-12-31,7,"28,67955733",28680,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Kirin Holdings Co Ltd,000 litres,2019,2019-12-31,7,"31,97249486",31972,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Ron Santa Teresa CA,000 litres,2019,2019-12-31,7,"8,019550452",8020,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),000 litres,2019,2019-12-31,7,"26,10999735",26110,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sapporo Holdings Ltd,000 litres,2019,2019-12-31,7,"28,02747424",28027,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,IndÃºstria de Bebidas Paris Ltda,000 litres,2019,2019-12-31,7,"31,13995061",31140,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Xinjiang Yilite Industry Co Ltd,000 litres,2019,2019-12-31,7,"30,37448803",30374,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Satsuma Shuzo Co Ltd,000 litres,2019,2019-12-31,7,"28,19923774",28199,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Jiangsu King's Luck Brewery JSC Ltd,000 litres,2019,2019-12-31,7,"26,07293189",26073,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Anhui Kouzi Distillery Co Ltd,000 litres,2019,2019-12-31,7,"24,8611256",24861,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Kinmen Kaoliang Liquor Inc,000 litres,2019,2019-12-31,7,"27,58983925",27590,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Unkai Shuzo Co,000 litres,2019,2019-12-31,7,"25,46683654",25467,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Ladoga Kholdingovaya Kompanya ZAO,000 litres,2019,2019-12-31,7,"13,13289862",13133,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Caribbean Distillers Corp Ltd (CDC),000 litres,2019,2019-12-31,7,"19,93183282",19932,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Lang Jiu Group,000 litres,2019,2019-12-31,7,"22,13364589",22134,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Oetker-Gruppe,000 litres,2019,2019-12-31,7,"25,22765914",25228,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Anheuser-Busch InBev NV,000 litres,2019,2019-12-31,7,"0,803261027",803,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Shiva Distilleries Ltd,000 litres,2019,2019-12-31,7,"22,78327061",22783,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Hamada Syuzou Co Ltd,000 litres,2019,2019-12-31,7,"22,65747112",22657,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,McCormick Distilling Co Inc,000 litres,2019,2019-12-31,7,"23,40211503",23402,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Grupo Corona Spirits SA de CV,000 litres,2019,2019-12-31,7,"20,42568928",20426,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Uganda Breweries Ltd,000 litres,2019,2019-12-31,7,"18,14784061",18148,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Berentzen-Gruppe AG,000 litres,2019,2019-12-31,7,"21,27497073",21275,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Ketel One Worldwide BV,000 litres,2019,2019-12-31,7,"20,81486392",20815,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Luxco Corp,000 litres,2019,2019-12-31,7,"21,33953392",21340,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,RotkÃ¤ppchen-Mumm Sektkellereien GmbH,000 litres,2019,2019-12-31,7,"21,68043803",21680,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Tilaknagar Industries Ltd,000 litres,2019,2019-12-31,7,"19,64781935",19648,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Loch Lomond Distillery Co Ltd,000 litres,2019,2019-12-31,7,"21,09971899",21100,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Nikaido Shuzo Co Ltd,000 litres,2019,2019-12-31,7,"19,40361763",19404,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,GrÃ¤flich von Hardenberg'sche Kornbrennerei GmbH & Co KG,000 litres,2019,2019-12-31,7,"21,09624658",21096,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Altia Oyj,000 litres,2019,2019-12-31,7,"20,22215832",20222,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,000 litres,2019,2019-12-31,7,"24,20980027",24210,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Industrias Licoreras de Guatemala SA,000 litres,2019,2019-12-31,7,"17,00238038",17002,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Cooperativa AgrÃ­cola Pisquera de Elqui Ltda,000 litres,2019,2019-12-31,7,"17,63982871",17640,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Lucas Bols BV,000 litres,2019,2019-12-31,7,"18,27480443",18275,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Minsk Kristall OAO,000 litres,2019,2019-12-31,7,"19,93427695",19934,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Grupo Osborne SA,000 litres,2019,2019-12-31,7,"20,36653168",20367,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Vinhos Salton SA IndÃºstria e ComÃ©rcio,000 litres,2019,2019-12-31,7,"13,80985971",13810,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Olimp Corp,000 litres,2019,2019-12-31,7,"19,60481836",19605,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Anhui Golden Seed Winery Co Ltd,000 litres,2019,2019-12-31,7,"20,97659302",20977,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Farvab JV,000 litres,2019,2019-12-31,7,"19,16043629",19160,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Eastern Beverage Company SA,000 litres,2019,2019-12-31,7,"16,38905861",16389,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Farovon OOO PTK,000 litres,2019,2019-12-31,7,"14,27712333",14277,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Veda ZAO,000 litres,2019,2019-12-31,7,"0,402737568",403,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,White Rock Distilleries Inc,000 litres,2019,2019-12-31,7,"0,032334721",32,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Synergya OAO,000 litres,2019,2019-12-31,7,"90,85673203",90857,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Grupo Cuervo SA de CV,000 litres,2019,2019-12-31,7,"101,1048893",101105,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sichuan Tuopai Shede Wine Co Ltd,000 litres,2019,2019-12-31,7,"32,72332425",32723,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,SABMiller Plc,000 litres,2019,2019-12-31,7,"24,47295077",24473,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Private Label,000 litres,2019,2019-12-31,7,"289,1613081",289161,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Others,000 litres,2019,2019-12-31,7,"8034,812026",8034812,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Diageo Plc,000 litres,2018,2018-12-31,6,"1968,491288",1968491,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Pernod Ricard Groupe,000 litres,2018,2018-12-31,6,"947,973398",947973,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Hite Jinro Co Ltd,000 litres,2018,2018-12-31,6,"649,8967204",649897,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Thai Beverage PCL,000 litres,2018,2018-12-31,6,"576,8582106",576858,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Suntory Holdings Ltd,000 litres,2018,2018-12-31,6,"429,4565515",429457,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Beijing Shunxin Agriculture Co Ltd,000 litres,2018,2018-12-31,6,"264,7612935",264761,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Allied Blenders & Distillers Pvt Ltd,000 litres,2018,2018-12-31,6,"270,0824398",270082,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Bacardi & Co Ltd,000 litres,2018,2018-12-31,6,"302,5834346",302583,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Lotte Group,000 litres,2018,2018-12-31,6,"236,8694906",236869,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Alliance Global Group Inc,000 litres,2018,2018-12-31,6,"306,8361428",306836,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Russian Standard Corp,000 litres,2018,2018-12-31,6,"226,7155175",226716,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,San Miguel Corp,000 litres,2018,2018-12-31,6,"190,6034952",190603,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sazerac Co Inc,000 litres,2018,2018-12-31,6,"175,8104481",175810,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Muhak Co Ltd,000 litres,2018,2018-12-31,6,"191,7429794",191743,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Brown-Forman Corp,000 litres,2018,2018-12-31,6,"192,2922028",192292,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,"Campari Milano SpA, Davide",000 litres,2018,2018-12-31,6,"182,1428007",182143,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sujiu Group,000 litres,2018,2018-12-31,6,"168,6123368",168612,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Luzhou Lao Jiao Co Ltd,000 litres,2018,2018-12-31,6,"189,6329338",189633,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Jing Brand Co Ltd,000 litres,2018,2018-12-31,6,"139,944295",139944,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Tanduay Distillers Inc,000 litres,2018,2018-12-31,6,"146,5031693",146503,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sichuan Yibin Wuliangye Distillery Co Ltd,000 litres,2018,2018-12-31,6,"100,7764704",100776,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Radico Khaitan Ltd,000 litres,2018,2018-12-31,6,"138,7637862",138764,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Takara Holdings Inc,000 litres,2018,2018-12-31,6,"127,8918823",127892,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Cia Muller de Bebidas Ltda,000 litres,2018,2018-12-31,6,"118,5423969",118542,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Capital Wine Group Ltd,000 litres,2018,2018-12-31,6,"125,1558441",125156,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,John Distilleries Pvt Ltd,000 litres,2018,2018-12-31,6,"104,8765645",104877,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Stock Spirits Group,000 litres,2018,2018-12-31,6,"121,3572429",121357,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Heaven Hill Distilleries Inc,000 litres,2018,2018-12-31,6,"82,42920344",82429,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Marie Brizard & Roger International SAS,000 litres,2018,2018-12-31,6,"3,290839995",3291,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,William Grant & Sons Ltd,000 litres,2018,2018-12-31,6,"87,7919062",87792,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Kumbokju Co Ltd,000 litres,2018,2018-12-31,6,"100,7121035",100712,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Jagatjit Industries Ltd,000 litres,2018,2018-12-31,6,"112,1462663",112146,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Tatspirtprom OAO,000 litres,2018,2018-12-31,6,"73,17885457",73179,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Kirishima Corp,000 litres,2018,2018-12-31,6,"79,93081047",79931,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Asahi Group Holdings Ltd,000 litres,2018,2018-12-31,6,"83,08199503",83082,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Global Spirits AMG-77 Holding Co,000 litres,2018,2018-12-31,6,"96,74409853",96744,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Constellation Brands Inc,000 litres,2018,2018-12-31,6,"73,65183424",73652,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sanwa Shurui Co Ltd,000 litres,2018,2018-12-31,6,"80,63876371",80639,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Sichuan Jian Nan Chun (Group) Co Ltd,000 litres,2018,2018-12-31,6,"73,54654405",73547,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,La Martiniquaise SVS,000 litres,2018,2018-12-31,6,"71,36551576",71366,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Anhui Gujing Group Co Ltd,000 litres,2018,2018-12-31,6,"53,28000235",53280,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,E&J Gallo Winery Inc,000 litres,2018,2018-12-31,6,"60,0295968",60030,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Status Group OOO,000 litres,2018,2018-12-31,6,"56,56658715",56567,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Nigeria Distilleries Ltd,000 litres,2018,2018-12-31,6,"68,30974509",68310,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,LVMH MoÃ«t Hennessy Louis Vuitton SA,000 litres,2018,2018-12-31,6,"52,38432665",52384,3,Spirits,Spirits
8,Alcoholic Drinks,15,1,Total Volume,Oenon Holdings Inc,000 litres,2018,2018-12-31,6,"72,47458595",72475,3,Spirits,Spirits
