Location,Industry,Edition,Category_Name,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Date,Volume,Volume_Litres,Subcategory_Name
5,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2021-12-31,"6467,912797",6467912797,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2007-12-31,"5903,72651",5903726510,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2008-12-31,"5939,87774",5939877740,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2009-12-31,"5898,444737",5898444737,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2010-12-31,"5979,117958",5979117958,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2011-12-31,"6067,530078",6067530078,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2012-12-31,"6275,056723",6275056723,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2013-12-31,"6244,57015",6244570150,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2014-12-31,"6221,842438",6221842438,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2015-12-31,"5966,369128",5966369128,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2016-12-31,"5739,119655",5739119655,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2017-12-31,"5948,624348",5948624348,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2018-12-31,"5893,162836",5893162836,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2019-12-31,"5968,146404",5968146404,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2020-12-31,"5947,176102",5947176102,Beer
6,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2021-12-31,"6014,875688",6014875688,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2007-12-31,"2920,166254",2920166254,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2008-12-31,"2760,164216",2760164216,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2009-12-31,"2753,55318",2753553180,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2010-12-31,"2759,889528",2759889528,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2011-12-31,"2629,618668",2629618668,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2012-12-31,"2684,18017",2684180170,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2013-12-31,"2680,082234",2680082234,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2014-12-31,"2591,159867",2591159867,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2015-12-31,"2582,964503",2582964503,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2016-12-31,"2589,796559",2589796559,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2017-12-31,"2531,792714",2531792714,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2018-12-31,"2507,281391",2507281391,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2019-12-31,"2428,319985",2428319985,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2020-12-31,"2422,409227",2422409227,Beer
7,Alcoholic Drinks,2022,Beer,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2021-12-31,"2415,957177",2415957177,Beer
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007-12-31,"1,490922408",1491,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008-12-31,"1,372390266",1372,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009-12-31,"1,315863411",1316,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010-12-31,"1,26964939",1270,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011-12-31,"1,252933261",1253,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012-12-31,"1,239903723",1240,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013-12-31,"1,243979009",1244,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014-12-31,"1,225845521",1226,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015-12-31,"1,225371781",1225,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016-12-31,"1,202578767",1203,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017-12-31,"1,333141344",1333,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018-12-31,"1,398380911",1398,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019-12-31,"1,473054979",1473,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020-12-31,"1,655613159",1656,Cider/Perry
1,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021-12-31,"1,799331458",1799,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007-12-31,"13,96896815",13969,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008-12-31,"14,09511555",14095,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009-12-31,"14,8670674",14867,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010-12-31,"15,75953766",15760,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011-12-31,"18,52082419",18521,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012-12-31,"22,3242736",22324,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013-12-31,"28,22874142",28229,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014-12-31,"36,11766111",36118,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015-12-31,"46,25140641",46251,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016-12-31,"60,76991041",60770,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017-12-31,"69,00662167",69007,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018-12-31,"79,41235689",79412,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019-12-31,"85,76700023",85767,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020-12-31,"93,90873386",93909,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021-12-31,"101,2606903",101261,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007-12-31,"0,115168162",115,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008-12-31,"0,216561325",217,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009-12-31,"0,332112551",332,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010-12-31,"0,336176145",336,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011-12-31,"0,3831917",383,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012-12-31,"0,322094113",322,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013-12-31,"0,31786322",318,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014-12-31,"0,34613708",346,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015-12-31,"0,510234851",510,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016-12-31,"0,645851022",646,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017-12-31,"0,93007877",930,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018-12-31,"1,868641204",1869,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019-12-31,"2,914503195",2915,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020-12-31,"3,514904806",3515,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021-12-31,"4,081940425",4082,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007-12-31,"33,12375796",33124,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008-12-31,"34,9637253",34964,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009-12-31,"35,7151316",35715,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010-12-31,"36,79222469",36792,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011-12-31,"36,44605986",36446,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012-12-31,"36,6940342",36694,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013-12-31,"34,54225236",34542,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014-12-31,"36,21499518",36215,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015-12-31,"38,03450379",38035,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016-12-31,"39,64940422",39649,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017-12-31,"36,81560827",36816,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018-12-31,"37,27668779",37277,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019-12-31,"37,08754637",37088,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020-12-31,"35,00135821",35001,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021-12-31,"36,73501963",36735,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007-12-31,"79,89424996",79894,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008-12-31,"84,74106112",84741,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009-12-31,"94,01410103",94014,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010-12-31,"111,6539241",111654,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011-12-31,"126,4012325",126401,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012-12-31,"141,1456047",141146,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013-12-31,"153,8258269",153826,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014-12-31,"163,319167",163319,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015-12-31,"176,1681456",176168,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016-12-31,"194,4408819",194441,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017-12-31,"220,143954",220144,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018-12-31,"222,9694804",222969,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019-12-31,"237,1211276",237121,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020-12-31,"236,7708221",236771,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021-12-31,"248,488184",248488,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007-12-31,"18,62525589",18625,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008-12-31,"16,70411654",16704,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009-12-31,"17,24171963",17242,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010-12-31,"17,98292007",17983,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011-12-31,"19,01671244",19017,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012-12-31,"23,32403844",23324,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013-12-31,"25,4361587",25436,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014-12-31,"25,68104655",25681,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015-12-31,"27,73169062",27732,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016-12-31,"33,0582045",33058,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017-12-31,"48,13833717",48138,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018-12-31,"72,57048446",72570,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019-12-31,"82,23752482",82238,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020-12-31,"81,20460599",81205,Cider/Perry
6,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021-12-31,"88,61202909",88612,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007-12-31,"71,20323986",71203,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008-12-31,"67,61532172",67615,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009-12-31,"70,80931102",70809,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010-12-31,"80,3034973",80303,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011-12-31,"84,23641852",84236,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012-12-31,"90,63382355",90634,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013-12-31,"100,6699891",100670,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014-12-31,"103,2953359",103295,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015-12-31,"100,8653547",100865,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016-12-31,"99,51709802",99517,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017-12-31,"101,45775",101458,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018-12-31,"99,42003792",99420,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019-12-31,"95,11454702",95115,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020-12-31,"95,19256991",95193,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021-12-31,"94,77403893",94774,Cider/Perry
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007-12-31,"80,24486513",80245,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008-12-31,"83,29677677",83297,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009-12-31,"84,74047021",84740,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010-12-31,"82,74837861",82748,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011-12-31,"77,95608971",77956,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012-12-31,"76,73253568",76733,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013-12-31,"79,2197766",79220,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014-12-31,"81,81161493",81812,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015-12-31,"83,17301718",83173,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016-12-31,"85,96420936",85964,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017-12-31,"91,90881081",91909,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018-12-31,"98,38027011",98380,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019-12-31,"104,5180515",104518,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020-12-31,"113,407173",113407,RTDs/High-Strength Premixes
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021-12-31,"120,8399538",120840,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007-12-31,"244,8519519",244852,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008-12-31,"277,8670666",277867,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009-12-31,"308,4264083",308426,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010-12-31,"337,1305895",337131,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011-12-31,"370,0673063",370067,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012-12-31,"319,8437033",319844,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013-12-31,"283,8856956",283886,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014-12-31,"278,6618594",278662,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015-12-31,"277,5848359",277585,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016-12-31,"276,0953961",276095,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017-12-31,"262,9939901",262994,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018-12-31,"249,5365794",249537,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019-12-31,"240,1242913",240124,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020-12-31,"233,6962809",233696,RTDs/High-Strength Premixes
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021-12-31,"227,8148361",227815,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007-12-31,"20,7376704",20738,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008-12-31,"24,57296779",24573,RTDs/High-Strength Premixes
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009-12-31,"25,35283403",25353,RTDs/High-Strength Premixes
